0.010, -0.3000, 0.5391
0.020, -0.3000, 0.5347
0.030, -0.3000, 0.5583
0.040, -0.3000, 0.5454
0.050, -0.3000, 0.5457
0.060, -0.3000, 0.5379
0.070, -0.3000, 0.5407
0.080, -0.3000, 0.5434
0.090, -0.3000, 0.5155
0.100, -0.3000, 0.5713
0.110, -0.3000, 0.5327
0.120, -0.3000, 0.5471
0.130, -0.3000, 0.5581
0.140, -0.3000, 0.5191
0.150, -0.3000, 0.5681
0.160, -0.3000, 0.5409
0.170, -0.3000, 0.5411
0.180, -0.3000, 0.5455
0.190, -0.3000, 0.5385
0.200, -0.3000, 0.5595
0.210, -0.3000, 0.5304
0.220, -0.3000, 0.5343
0.230, -0.3000, 0.5368
0.240, -0.3000, 0.5706
0.250, -0.3000, 0.5572
0.260, -0.3000, 0.5783
0.270, -0.3000, 0.5333
0.280, -0.3000, 0.5103
0.290, -0.3000, 0.5425
0.300, -0.3000, 0.5520
0.310, -0.3000, 0.5548
0.320, -0.3000, 0.5492
0.330, -0.3000, 0.6001
0.340, -0.3000, 0.5442
0.350, -0.3000, 0.5171
0.360, -0.3000, 0.5492
0.370, -0.3000, 0.5369
0.380, -0.3000, 0.5714
0.390, -0.3000, 0.5349
0.400, -0.3000, 0.5500
0.410, -0.3000, 0.5633
0.420, -0.3000, 0.5184
0.430, -0.3000, 0.5208
0.440, -0.3000, 0.5296
0.450, -0.3000, 0.5393
0.460, -0.3000, 0.5264
0.470, -0.3000, 0.5506
0.480, -0.3000, 0.5049
0.490, -0.3000, 0.5326
0.500, 0.7000, 0.5644
0.510, 0.7000, 0.4820
0.520, 0.7000, 0.5115
0.530, 0.7000, 0.4820
0.540, 0.7000, 0.5133
0.550, 0.7000, 0.5147
0.560, 0.7000, 0.5139
0.570, 0.7000, 0.4945
0.580, 0.7000, 0.5145
0.590, 0.7000, 0.5122
0.600, 0.7000, 0.5220
0.610, 0.7000, 0.5149
0.620, 0.7000, 0.4885
0.630, 0.7000, 0.4977
0.640, 0.7000, 0.5140
0.650, 0.7000, 0.5383
0.660, 0.7000, 0.4966
0.670, 0.7000, 0.5127
0.680, 0.7000, 0.5207
0.690, 0.7000, 0.4909
0.700, 0.7000, 0.4654
0.710, 0.7000, 0.4938
0.720, 0.7000, 0.5093
0.730, 0.7000, 0.5019
0.740, 0.7000, 0.4658
0.750, 0.7000, 0.4958
0.760, 0.7000, 0.5102
0.770, 0.7000, 0.5137
0.780, 0.7000, 0.4921
0.790, 0.7000, 0.5079
0.800, 0.7000, 0.5165
0.810, 0.7000, 0.5158
0.820, 0.7000, 0.4574
0.830, 0.7000, 0.5402
0.840, 0.7000, 0.5065
0.850, 0.7000, 0.5269
0.860, 0.7000, 0.5099
0.870, 0.7000, 0.5429
0.880, 0.7000, 0.5346
0.890, 0.7000, 0.4882
0.900, 0.7000, 0.5266
0.910, 0.7000, 0.5295
0.920, 0.7000, 0.5113
0.930, 0.7000, 0.5284
0.940, 0.7000, 0.4914
0.950, 0.7000, 0.4956
0.960, 0.7000, 0.5130
0.970, 0.7000, 0.5027
0.980, 0.7000, 0.5446
0.990, 0.7000, 0.4942
1.000, 0.7000, 0.5203
1.010, 0.7000, 0.5092
1.020, 0.7000, 0.4951
1.030, 0.7000, 0.5456
1.040, 0.7000, 0.4578
1.050, 0.7000, 0.5120
1.060, 0.7000, 0.5163
1.070, 0.7000, 0.5194
1.080, 0.7000, 0.5144
1.090, 0.7000, 0.4917
1.100, 0.7000, 0.5341
1.110, 0.7000, 0.5115
1.120, 0.7000, 0.5058
1.130, 0.7000, 0.5023
1.140, 0.7000, 0.4962
1.150, 0.7000, 0.4940
1.160, 0.7000, 0.5031
1.170, 0.7000, 0.5160
1.180, 0.7000, 0.5425
1.190, 0.7000, 0.5127
1.200, 0.7000, 0.5142
1.210, 0.7000, 0.4849
1.220, 0.7000, 0.5329
1.230, 0.7000, 0.5186
1.240, 0.7000, 0.4751
1.250, 0.7000, 0.5013
1.260, 0.7000, 0.4953
1.270, 0.7000, 0.4887
1.280, 0.7000, 0.5273
1.290, 0.7000, 0.4988
1.300, 0.7000, 0.5143
1.310, 0.7000, 0.4595
1.320, 0.7000, 0.5099
1.330, 0.7000, 0.5228
1.340, 0.7000, 0.4979
1.350, 0.7000, 0.5010
1.360, 0.7000, 0.4847
1.370, 0.7000, 0.5374
1.380, 0.7000, 0.4757
1.390, 0.7000, 0.5137
1.400, 0.7000, 0.5482
1.410, 0.7000, 0.5353
1.420, 0.7000, 0.5545
1.430, 0.7000, 0.5177
1.440, 0.7000, 0.4809
1.450, 0.7000, 0.5254
1.460, 0.7000, 0.5118
1.470, 0.7000, 0.4990
1.480, 0.7000, 0.5230
1.490, 0.7000, 0.4987
1.500, 0.7000, 0.5229
1.510, 0.7000, 0.5100
1.520, 0.7000, 0.5018
1.530, 0.7000, 0.5267
1.540, 0.7000, 0.4851
1.550, 0.7000, 0.5062
1.560, 0.7000, 0.4886
1.570, 0.7000, 0.4866
1.580, 0.7000, 0.5318
1.590, 0.7000, 0.4943
1.600, 0.7000, 0.5748
1.610, 0.7000, 0.4914
1.620, 0.7000, 0.5164
1.630, 0.7000, 0.4853
1.640, 0.7000, 0.4780
1.650, 0.7000, 0.5059
1.660, 0.7000, 0.4959
1.670, 0.7000, 0.4650
1.680, 0.7000, 0.5167
1.690, 0.7000, 0.4964
1.700, 0.7000, 0.5555
1.710, 0.7000, 0.5574
1.720, 0.7000, 0.5441
1.730, 0.7000, 0.4546
1.740, 0.7000, 0.5193
1.750, 0.7000, 0.5180
1.760, 0.7000, 0.4742
1.770, 0.7000, 0.5373
1.780, 0.7000, 0.4966
1.790, 0.7000, 0.4902
1.800, 0.7000, 0.5073
1.810, 0.7000, 0.5345
1.820, 0.7000, 0.4980
1.830, 0.7000, 0.5325
1.840, 0.7000, 0.5295
1.850, 0.7000, 0.5438
1.860, 0.7000, 0.4860
1.870, 0.7000, 0.5115
1.880, 0.7000, 0.5143
1.890, 0.7000, 0.4840
1.900, 0.7000, 0.5006
1.910, 0.7000, 0.4927
